TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
89618768870200062039328438754181084228412302540997618703741928044448831650317,1753970569419,1753970578393,1753970588099,1753970578450,1753970588099,,,18680
81845285751008876340803289366526838081435812517897601394769973099195616024264,1753970584995,1753970608103,1753970633896,1753970608143,1753970633896,,,48901
51597878579122578105084267240870845164503864144730708088541252037722819356599,1753970604806,1753970628094,1753970668511,1753970628137,1753970668511,,,63705
46899474670847079022824847415240949051983074679993898943761527800920360332090,1753970604821,1753970633747,1753970663494,1753970633896,1753970663494,,,58672
111515829332211465195649507789855556414292654975717941492110392976409071486022,1753970615503,1753970659040,1753970678452,1753970659567,1753970678452,,,62949
31618033545627846464657725066247418293554815833702744382609659795869831414547,1753970579807,1753970598452,1753970598639,,,,,18831
57771207842550480379127479425553760554212940358510291258318961959145646900277,1753970584998,1753970608456,1753970628137,1753970608504,1753970628137,,,43138
78193411338134593663309054555982449239078681459496144093648408042504169319930,1753970584909,1753970608450,1753970628137,1753970608517,1753970628137,,,43227
38305946023375346658326438899038576780956658374367460684375576036884184972896,1753970590212,1753970613095,1753970613129,,,,,22917
52996589364713199822118443341394401340115334594222573797169244308364503870249,1753970584941,1753970613438,1753970613518,,,,,28577
18831337228258553751987162701825791961784788818300182897795846995785463542171,1753970574680,1753970588060,1753970614411,1753970588099,1753970614411,,,39730
45936723614224010963991372455406146391447666231377864025674903789265599767168,1753970574696,1753970588060,1753970614411,1753970588099,1753970614411,,,39715
43444873289535861418949582806117444095077710596933936660032156829487269611506,1753970564201,1753970568417,1753970573082,1753970568635,1753970573082,,,8881
67425999176111459405079653540954840576330296724697446218159623303883350459827,1753970584884,1753970608848,1753970608982,,,,,24097
12813268067513991105343528413525797381655302316180168328987720428519510652847,1753970590179,1753970613095,1753970644825,1753970613129,1753970644825,,,54645
107575523134138548536081131021642746293956254120356616001216250624926691751762,1753970569509,1753970578393,1753970588847,1753970578450,1753970588847,,,19337
101464256173276861146262610873398032505317982738240116191429286633395770112863,1753970569398,1753970578408,1753970588099,1753970578462,1753970588099,,,18700
94254949761734900425253198700506462989793120862428804993074015931540581594087,1753970564232,1753970568068,1753970573448,1753970568151,1753970573448,,,9216
12339205213376715960278028298071307510480882731934700691331298963784754234167,1753970604748,1753970629055,1753970629292,,,,,24543
16453833669345598924662343793512036056563182328458470947357913047420490331050,1753970609889,1753970633097,1753970668511,1753970633141,1753970668511,,,58622
40156495180185750744035304765516275637822469581700372149061761858347063371736,1753970604761,1753970633441,1753970663870,1753970633519,1753970663870,,,59109
56427446156877983882554626310011173005393287169272424932049829188946907474887,1753970574645,1753970583402,1753970608982,1753970583512,1753970608982,,,34337
21289530795996402641197758202765916925723141559391968265860579942710756421147,1753970584884,1753970608456,1753970628137,1753970608504,1753970628137,,,43252
50640880599375411406763269237583203306179948253105102693622290462421982405417,1753970585120,1753970613095,1753970613129,,,,,28009
110356879138786752206268353518472648659658403787126678148032791434194902724748,1753970604781,1753970629055,1753970668511,1753970629292,1753970668511,,,63730
45251307167912052071857666819694065678385058399227363121775033755730408827918,1753970615155,1753970643108,1753970673528,1753970643152,1753970673528,,,58373
21558071866905226627934414524431452218016697948377492906433643832418593072229,1753970615047,1753970643459,1753970663132,1753970643502,1753970663132,,,48084
5503617356991730913883802101935738050941457642843564354819294869264121646054,1753970615084,1753970644110,1753970668141,1753970644825,1753970668141,,,53056
108613172357350355776393128010993884743882958242759361810607510065610336317796,1753970615146,1753970653756,1753970668141,1753970653861,1753970668141,,,52995
36461079231374366031552159823757910595760985519240557683708175810670056730569,1753970569585,1753970584042,1753970608517,1753970584368,1753970608517,,,38932
27212949926679848463790635636782203616539841289489808308861853547712410543786,1753970584936,1753970608848,1753970608982,,,,,24045
112492826932663988062719595995315706234761411384629030096921277230334627174558,1753970590171,1753970613441,1753970638144,1753970613507,1753970638144,,,47973
94982029394744321428399301334948679766391805145496092292932238837325634858046,1753970590182,1753970618444,1753970658514,1753970618493,1753970658514,,,68331
6589134993349252638562825259829929875983886602789702288924688742276731796823,1753970574627,1753970583418,1753970598126,1753970583486,1753970598126,,,23499
100570165031522324273023655809031110374124622820044601380702814298951458450563,1753970574663,1753970583418,1753970608517,1753970583486,1753970608517,,,33853
4796197734931795968319112702897613940108295237023304043841447767383106647193,1753970579764,1753970593717,1753970623494,1753970593854,1753970623494,,,43729
92011250494720510222900846596581085295998468121019288313604196026102786033762,1753970579809,1753970598436,1753970623878,1753970598586,1753970623878,,,44069
110509189615102406934471841556129886676962233309025726444841215701731858300202,1753970579774,1753970598452,1753970629292,1753970598639,1753970629292,,,49517
17344421584209264483433811916702277292816050021152440187381952005403733825431,1753970604801,1753970628094,1753970628137,,,,,23335
23151301763596389050205841847406649505424565165264836799878347158026528089902,1753970604857,1753970633097,1753970633141,,,,,28284
90074606572350678407139654044458535491658027273354685421474204006986121132687,1753970615120,1753970653464,1753970668141,1753970653519,1753970668141,,,53021
68956248337604114213723103055350757204571196489712863143478829240741795330405,1753970569373,1753970578708,1753970588099,1753970578845,1753970588099,,,18725
25586512062916566727666227591681871060745283928322329354140707873561646811907,1753970574628,1753970583402,1753970598126,1753970583512,1753970598126,,,23497
68314739843513181353857520037627406357774585430387320758422304328261593116824,1753970584903,1753970608450,1753970628137,1753970608517,1753970628137,,,43233
42860288758577577038021893753648363196107531318666351743489439673702824277288,1753970615288,1753970653464,1753970678452,1753970653519,1753970678452,,,63163
30220969170239170520254119833851163555025723773230995053366445899919883958336,1753970564257,1753970568417,1753970573740,1753970568635,1753970573740,,,9483
93650260286420686282068193901554316337541731618865124805452774071159034313659,1753970564304,1753970573396,1753970583109,1753970573448,1753970583109,,,18804
44092000584519264921516528862900942071882283680286911099462209750700270988964,1753970569339,1753970578708,1753970593487,1753970578845,1753970593487,,,24147
40497142714118028259934789583381226655627991805566904035824292523092082483099,1753970590171,1753970618740,1753970653143,1753970618883,1753970653143,,,62972
65167757421195410939442874579624272003565219146944335858812224221427263246629,1753970590257,1753970623439,1753970653143,1753970623494,1753970653143,,,62885
96276858071828204424042829180178269024792188179988072254428460804090404891024,1753970604798,1753970628094,1753970659567,1753970628137,1753970659567,,,54768
33728240494665790413858159470205975333367155742392759579991359271172242454872,1753970604789,1753970629055,1753970668511,1753970629292,1753970668511,,,63722
111118079573155767935211665618959479858778506689293989563113720937970514937162,1753970569410,1753970578051,1753970578098,,,,,8687
46077245072932853280114159921820047535269780445317316696331402572624567013059,1753970574644,1753970583418,1753970608517,1753970583486,1753970608517,,,33872
93297187632791226024329158875052350482838391239954220860812762967750707879962,1753970590198,1753970618435,1753970618513,,,,,28315
30956327038399812218351258023932848480266965918070404310349878247680153845818,1753970590181,1753970618435,1753970653861,1753970618513,1753970653861,,,63679
44842340963767349017355701262307647057263704090954589472289016862779729073959,1753970604856,1753970633097,1753970663870,1753970633141,1753970663870,,,59014
24343299527281355490577481615833356450959003507152018018146763441193948419569,1753970574692,1753970588060,1753970613507,1753970588099,1753970613507,,,38814
76839403695826693958065458897443183627386096560876241753413686970542143535644,1753970579753,1753970593417,1753970623500,1753970593482,1753970623500,,,43747
3120803277676828077934356642905733072701246292201076046274483778591949904339,1753970585018,1753970608848,1753970633507,1753970608982,1753970633507,,,48489
73025373488534812577115295044997478966305898309796066433609817765710062125890,1753970590187,1753970618740,1753970653143,1753970618883,1753970653143,,,62956
28930388551172785381880390767901132152840314421114185501056475448851521206825,1753970615092,1753970643108,1753970673528,1753970643152,1753970673528,,,58436
31960030357463653757907805325177072666152933113968900193889836924907366046674,1753970615448,1753970658453,1753970674531,1753970658515,1753970674531,,,59082
78277506009379411571900972346585683984286753451561739173758300939589513006794,1753970564267,1753970568068,1753970568151,,,,,3883
29617297566401629939710761409023873132867793541741999380360805624362156188567,1753970564257,1753970568917,1753970573448,1753970569121,1753970573448,,,9191
105348978082237341156752957879880769214412903593753879352227721204153547327683,1753970604776,1753970628468,1753970628523,,,,,23747
41191596306128302297999331318832451585711485479632344546242057058938710894431,1753970604806,1753970633441,1753970663870,1753970633519,1753970663870,,,59064
96708463355934482485161169633214700667216800764362047356796999037063859777004,1753970604854,1753970638446,1753970663132,1753970638516,1753970663132,,,58278
51574187140005715943114993598921339968080107858050804028184654721808556237584,1753970574700,1753970593402,1753970593487,,,,,18786
32906360638497309074742673349982429758266165636430386445382634677535448874130,1753970604753,1753970633441,1753970633519,,,,,28765
86501205657354812758710708406827625471718541355365879735957956374662035376090,1753970609934,1753970638467,1753970668863,1753970638525,1753970668863,,,58928
104997140846706547996883413291037836196899862767304269747835248958784194710981,1753970615132,1753970653756,1753970678452,1753970653861,1753970678452,,,63319
65070119938649807664441533031531710561592296467285701681719974170475338550010,1753970615445,1753970663446,1753970673082,1753970663512,1753970673082,,,57636
61829636245838538647909493162718680958085921122987223484458932656459766400236,1753970574650,1753970583061,1753970583109,,,,,8459
71816698936521799922039936664267514096941284600869486177826495686703807223534,1753970574639,1753970584042,1753970598126,1753970584368,1753970598126,,,23486
30461204050023701688203674408039053997075080665684185453272125529621111765278,1753970574696,1753970588401,1753970614411,1753970588473,1753970614411,,,39714
108184783819490997023066979564415852793823208674581425405509686933352035028889,1753970590211,1753970618740,1753970618883,,,,,28672
35861831642223747438913515542657761007648988252510514762418613445808061266682,1753970615051,1753970643108,1753970668528,1753970643152,1753970668528,,,53477
94066060861899750416520102311129568717923204779135330583049038460105021384534,1753970564220,1753970568441,1753970573740,1753970568639,1753970573740,,,9519
114197849653693528999596492959230608886745713611338860154033877847686353029176,1753970569403,1753970578408,1753970593854,1753970578462,1753970593854,,,24450
27556717370008831314717817509563619675545738842883930734105688337670848533570,1753970574716,1753970593417,1753970618131,1753970593482,1753970618131,,,43415
4979161972801472944723493299440939640161442038074213391610536488979960389374,1753970579770,1753970598452,1753970623135,1753970598639,1753970623135,,,43364
39842413473336752478141654344303366198421697038653474767311150122348251526735,1753970590176,1753970618444,1753970658514,1753970618493,1753970658514,,,68337
40451765913988732152841443230532228016058693835813615997465302065879517356014,1753970590196,1753970618444,1753970653861,1753970618493,1753970653861,,,63664
1770649761790841381217692450492956147781240792267806313006457688716930034630,1753970590186,1753970618435,1753970653861,1753970618513,1753970653861,,,63675
88854670831708040004996533775088045406557632812231605260774960614025029081322,1753970609921,1753970638847,1753970673528,1753970638974,1753970673528,,,63606
35209404723054296787458759205787501509392574895029338454195448213598003755351,1753970564233,1753970568917,1753970569121,,,,,4888
79400033554055488271036727853023947815205868688420794714738969892773405063391,1753970574670,1753970588401,1753970614411,1753970588473,1753970614411,,,39740
112820964018425258165034774741283506629988285613482627692554718220284018245452,1753970585100,1753970608103,1753970633896,1753970608143,1753970633896,,,48796
63708450111496751369679048352400295322362830452558240430723432776150214499877,1753970584912,1753970608456,1753970608504,,,,,23592
28840057860535492351953470463278886877743107406965442177546371948800102764659,1753970590251,1753970623096,1753970663512,1753970623135,1753970663512,,,73260
24306213359218674949389749046755237135413551510906393452071435548621856959888,1753970615398,1753970663446,1753970674531,1753970663512,1753970674531,,,59132
